pos	mean_rec	L95	U95	contig
138602	0.26019	0.23408	0.29555	Chromosome
138642	0.26019	0.23408	0.29555	Chromosome
138675	0.26019	0.23408	0.29555	Chromosome
138740	0.26022	0.23408	0.29573	Chromosome
138852	0.26022	0.23408	0.29573	Chromosome
138895	0.26022	0.23408	0.29573	Chromosome
138907	0.26022	0.23408	0.29573	Chromosome
138961	0.26022	0.23408	0.29573	Chromosome
139026	0.26022	0.23408	0.29573	Chromosome
139102	0.26024	0.23408	0.29573	Chromosome
139204	0.26024	0.23408	0.29573	Chromosome
139320	0.26024	0.23408	0.29573	Chromosome
139394	0.26024	0.23408	0.29573	Chromosome
139447	0.26024	0.23408	0.29573	Chromosome
139456	0.26024	0.23408	0.29573	Chromosome
139612	0.26024	0.23408	0.29573	Chromosome
139681	0.26024	0.23408	0.29573	Chromosome
139716	0.26024	0.23408	0.29573	Chromosome
139750	0.26024	0.23408	0.29573	Chromosome
139786	0.26024	0.23408	0.29573	Chromosome
139858	0.26024	0.23408	0.29573	Chromosome
139862	0.26024	0.23408	0.29573	Chromosome
139894	0.26024	0.23408	0.29573	Chromosome
140042	0.26024	0.23408	0.29573	Chromosome
140057	0.26024	0.23408	0.29573	Chromosome
140077	0.26024	0.23408	0.29573	Chromosome
140133	0.26024	0.23408	0.29573	Chromosome
140134	0.26024	0.23408	0.29573	Chromosome
140183	0.26024	0.23408	0.29573	Chromosome
140401	0.26024	0.23408	0.29573	Chromosome
140418	0.26024	0.23408	0.29573	Chromosome
140518	0.26024	0.23408	0.29573	Chromosome
140674	0.26024	0.23408	0.29573	Chromosome
140801	0.26024	0.23408	0.29573	Chromosome
140816	0.26024	0.23408	0.29573	Chromosome
140821	0.26024	0.23408	0.29573	Chromosome
140866	0.26024	0.23408	0.29573	Chromosome
141037	0.26024	0.23408	0.29573	Chromosome
141069	0.26024	0.23408	0.29573	Chromosome
141250	0.26024	0.23408	0.29573	Chromosome
141496	0.26024	0.23408	0.29573	Chromosome
141604	0.26024	0.23408	0.29573	Chromosome
141717	0.26024	0.23408	0.29573	Chromosome
141718	0.26024	0.23408	0.29573	Chromosome
141754	0.26024	0.23408	0.29573	Chromosome
141841	0.26024	0.23408	0.29573	Chromosome
141990	0.26024	0.23408	0.29573	Chromosome
141995	0.26024	0.23408	0.29573	Chromosome
142036	0.26016	0.23389	0.29573	Chromosome
142193	0.26016	0.23389	0.29573	Chromosome
142261	0.26016	0.23389	0.29573	Chromosome
142363	0.26007	0.23367	0.29573	Chromosome
142609	0.26007	0.23367	0.29573	Chromosome
142795	0.26007	0.23367	0.29573	Chromosome
142804	0.26007	0.23367	0.29573	Chromosome
142876	3.18683	0.24182	6.51216	Chromosome
143019	6.45427	4.30182	9.38417	Chromosome
143055	6.52145	4.37920	9.52774	Chromosome
143175	0.00021	0.00001	0.00074	Chromosome
143196	0.00021	0.00001	0.00074	Chromosome
143208	0.00021	0.00001	0.00074	Chromosome
143211	0.00021	0.00001	0.00074	Chromosome
143219	0.00021	0.00001	0.00074	Chromosome
143225	0.00021	0.00001	0.00074	Chromosome
143229	0.00021	0.00001	0.00074	Chromosome
143235	0.00021	0.00001	0.00074	Chromosome
143247	0.00021	0.00001	0.00074	Chromosome
143262	0.00021	0.00001	0.00074	Chromosome
143275	0.00021	0.00001	0.00074	Chromosome
143297	0.00021	0.00001	0.00074	Chromosome
143301	0.00021	0.00001	0.00074	Chromosome
143316	0.00021	0.00001	0.00074	Chromosome
143341	0.00021	0.00001	0.00074	Chromosome
143349	0.00021	0.00001	0.00074	Chromosome
143352	0.00021	0.00001	0.00074	Chromosome
143355	0.00021	0.00001	0.00074	Chromosome
143374	0.00021	0.00001	0.00074	Chromosome
143416	0.00021	0.00001	0.00074	Chromosome
143438	0.00021	0.00001	0.00074	Chromosome
143447	0.00021	0.00001	0.00074	Chromosome
143492	0.00021	0.00001	0.00074	Chromosome
143511	0.00021	0.00001	0.00074	Chromosome
143578	0.00021	0.00001	0.00074	Chromosome
143643	0.00021	0.00001	0.00074	Chromosome
143646	0.00021	0.00001	0.00074	Chromosome
143652	0.00021	0.00001	0.00074	Chromosome
143666	0.00021	0.00001	0.00074	Chromosome
143685	0.00021	0.00001	0.00074	Chromosome
143697	0.00021	0.00001	0.00074	Chromosome
143712	0.00021	0.00001	0.00074	Chromosome
143727	0.00021	0.00001	0.00074	Chromosome
143756	0.00021	0.00001	0.00074	Chromosome
143832	0.00021	0.00001	0.00074	Chromosome
143838	0.00021	0.00001	0.00074	Chromosome
143848	0.00021	0.00001	0.00074	Chromosome
143868	0.00021	0.00001	0.00074	Chromosome
143869	0.00021	0.00001	0.00074	Chromosome
143877	0.00021	0.00001	0.00074	Chromosome
143880	0.00021	0.00001	0.00074	Chromosome
143894	0.00021	0.00001	0.00074	Chromosome
143929	0.00021	0.00001	0.00074	Chromosome
143930	0.00021	0.00001	0.00074	Chromosome
143967	0.00021	0.00001	0.00074	Chromosome
144003	0.00021	0.00001	0.00074	Chromosome
144009	0.00021	0.00001	0.00074	Chromosome
144029	0.00021	0.00001	0.00074	Chromosome
144093	0.00021	0.00001	0.00074	Chromosome
144099	0.00021	0.00001	0.00074	Chromosome
144102	0.00021	0.00001	0.00074	Chromosome
144113	0.00021	0.00001	0.00074	Chromosome
144132	0.00021	0.00001	0.00074	Chromosome
144156	0.00021	0.00001	0.00074	Chromosome
144174	0.00021	0.00001	0.00074	Chromosome
144214	0.00021	0.00001	0.00074	Chromosome
144305	0.00021	0.00001	0.00074	Chromosome
144306	0.00021	0.00001	0.00074	Chromosome
144318	0.00021	0.00001	0.00074	Chromosome
144355	0.00021	0.00001	0.00074	Chromosome
144369	0.00021	0.00001	0.00074	Chromosome
144375	1.97842	1.09338	2.97331	Chromosome
144384	0.21946	0.16453	0.26084	Chromosome
144399	0.20359	0.16465	0.24728	Chromosome
144420	0.20094	0.16453	0.24653	Chromosome
144444	0.20094	0.16453	0.24653	Chromosome
144483	0.20094	0.16453	0.24653	Chromosome
144497	0.20094	0.16453	0.24653	Chromosome
144499	0.20094	0.16453	0.24653	Chromosome
144504	0.20094	0.16453	0.24653	Chromosome
144507	0.20094	0.16453	0.24653	Chromosome
144522	0.20094	0.16453	0.24653	Chromosome
144536	0.20094	0.16453	0.24653	Chromosome
144545	0.20094	0.16453	0.24653	Chromosome
144552	0.20094	0.16453	0.24653	Chromosome
144564	0.20093	0.16453	0.24653	Chromosome
144598	0.20093	0.16453	0.24653	Chromosome
144613	0.20093	0.16453	0.24653	Chromosome
144618	0.20054	0.16382	0.24653	Chromosome
144633	0.19060	0.00653	0.24068	Chromosome
144634	0.13889	0.00088	0.23007	Chromosome
144649	0.04552	0.00024	0.20123	Chromosome
144661	0.01007	0.00020	0.16335	Chromosome
144670	0.00460	0.00020	0.01569	Chromosome
144698	0.00451	0.00020	0.01565	Chromosome
144703	0.00451	0.00020	0.01565	Chromosome
144709	0.00451	0.00020	0.01565	Chromosome
144718	0.00451	0.00020	0.01565	Chromosome
144727	0.00451	0.00020	0.01565	Chromosome
144729	0.00451	0.00020	0.01565	Chromosome
144805	0.00451	0.00020	0.01565	Chromosome
144817	0.00451	0.00020	0.01565	Chromosome
144877	0.00451	0.00020	0.01565	Chromosome
144886	0.00451	0.00020	0.01565	Chromosome
144904	0.00451	0.00020	0.01565	Chromosome
144928	0.00451	0.00020	0.01565	Chromosome
144952	0.00536	0.00020	0.01647	Chromosome
144976	0.00735	0.00020	0.01785	Chromosome
144996	0.01658	0.00020	0.23352	Chromosome
145018	0.06476	0.00021	0.25661	Chromosome
145030	0.23256	0.00404	0.26932	Chromosome
145066	0.24883	0.22203	0.27175	Chromosome
145067	0.24971	0.22294	0.27202	Chromosome
145072	0.24971	0.22294	0.27202	Chromosome
145096	0.24971	0.22294	0.27202	Chromosome
145129	0.24971	0.22294	0.27202	Chromosome
145135	0.24922	0.22282	0.27130	Chromosome
145186	0.24898	0.22201	0.27046	Chromosome
145222	0.24898	0.22201	0.27046	Chromosome
145231	0.24898	0.22201	0.27046	Chromosome
145236	0.24898	0.22201	0.27046	Chromosome
145342	0.24898	0.22201	0.27046	Chromosome
145384	0.24898	0.22201	0.27046	Chromosome
145394	0.24898	0.22201	0.27046	Chromosome
145492	0.24898	0.22201	0.27046	Chromosome
145579	0.24898	0.22201	0.27046	Chromosome
145627	0.24898	0.22201	0.27046	Chromosome
145651	0.24898	0.22201	0.27046	Chromosome
145674	0.24898	0.22201	0.27046	Chromosome
145741	0.24898	0.22201	0.27046	Chromosome
145792	0.24898	0.22201	0.27046	Chromosome
145801	0.24898	0.22201	0.27046	Chromosome
145834	0.24898	0.22201	0.27046	Chromosome
145999	0.24898	0.22201	0.27046	Chromosome
146227	0.24898	0.22201	0.27046	Chromosome
146539	0.24898	0.22201	0.27046	Chromosome
146615	0.24898	0.22201	0.27046	Chromosome
146753	0.24898	0.22201	0.27046	Chromosome
146875	0.24898	0.22201	0.27046	Chromosome
146923	0.24898	0.22201	0.27046	Chromosome
146962	0.24898	0.22201	0.27046	Chromosome
147067	0.24898	0.22201	0.27046	Chromosome
147106	0.24898	0.22201	0.27046	Chromosome
147109	0.24898	0.22201	0.27046	Chromosome
147355	0.24898	0.22201	0.27046	Chromosome
147436	0.24898	0.22201	0.27046	Chromosome
147745	0.24898	0.22201	0.27046	Chromosome
147825	0.24898	0.22201	0.27046	Chromosome
147868	0.24898	0.22201	0.27046	Chromosome
147922	0.24898	0.22201	0.27046	Chromosome
148066	0.24898	0.22201	0.27046	Chromosome
148141	0.24898	0.22201	0.27046	Chromosome
148171	0.24898	0.22201	0.27046	Chromosome
148186	0.24898	0.22201	0.27046	Chromosome
148405	0.24898	0.22201	0.27046	Chromosome
148438	0.24898	0.22201	0.27046	Chromosome
148687	0.24898	0.22201	0.27046	Chromosome
148695	0.24898	0.22201	0.27046	Chromosome
148740	0.24898	0.22201	0.27046	Chromosome
148766	0.24898	0.22201	0.27046	Chromosome
149098	0.24898	0.22201	0.27046	Chromosome
149275	0.24898	0.22201	0.27046	Chromosome
149425	0.24898	0.22201	0.27046	Chromosome
149482	0.24898	0.22201	0.27046	Chromosome
149485	0.24898	0.22201	0.27046	Chromosome
149635	0.24898	0.22201	0.27046	Chromosome
149926	0.24898	0.22201	0.27046	Chromosome
149961	0.24898	0.22201	0.27046	Chromosome
150027	0.24898	0.22201	0.27046	Chromosome
150112	0.24898	0.22201	0.27046	Chromosome
150166	0.24898	0.22201	0.27046	Chromosome
150205	0.24898	0.22201	0.27046	Chromosome
150223	0.24898	0.22201	0.27046	Chromosome
150314	0.24905	0.22203	0.27084	Chromosome
150352	0.24905	0.22203	0.27084	Chromosome
150386	0.24905	0.22203	0.27084	Chromosome
150480	0.24905	0.22203	0.27084	Chromosome
150577	0.24905	0.22203	0.27084	Chromosome
150580	0.24921	0.22282	0.27130	Chromosome
150583	0.24921	0.22282	0.27130	Chromosome
150615	0.24937	0.22282	0.27175	Chromosome
150691	0.24937	0.22282	0.27175	Chromosome
150700	0.24949	0.22294	0.27178	Chromosome
150736	0.24949	0.22294	0.27178	Chromosome
150745	0.24949	0.22294	0.27178	Chromosome
150748	0.24949	0.22294	0.27178	Chromosome
150829	0.24949	0.22294	0.27178	Chromosome
150928	0.24949	0.22294	0.27178	Chromosome
150936	0.24949	0.22294	0.27178	Chromosome
150965	0.24949	0.22294	0.27178	Chromosome
151090	0.24949	0.22294	0.27178	Chromosome
151129	0.24949	0.22294	0.27178	Chromosome
151201	0.24949	0.22294	0.27178	Chromosome
151205	0.24949	0.22294	0.27178	Chromosome
151326	0.24949	0.22294	0.27178	Chromosome
151363	0.24949	0.22294	0.27178	Chromosome
151390	0.24949	0.22294	0.27178	Chromosome
151423	0.24949	0.22294	0.27178	Chromosome
151424	0.24949	0.22294	0.27178	Chromosome
151433	0.24949	0.22294	0.27178	Chromosome
151441	0.24949	0.22294	0.27178	Chromosome
151460	0.24949	0.22294	0.27178	Chromosome
151531	0.25005	0.22294	0.27213	Chromosome
151613	0.25227	0.22294	0.27297	Chromosome
151783	0.26339	0.22343	0.28116	Chromosome
152008	0.28740	0.22379	0.97852	Chromosome
152024	0.35504	0.22488	1.06670	Chromosome
152152	0.51572	0.22725	1.13739	Chromosome
152359	0.60703	0.23228	1.16302	Chromosome
152365	0.76429	0.23861	1.20803	Chromosome
152378	0.77080	0.23875	1.20806	Chromosome
152698	0.78546	0.23951	1.20806	Chromosome
152887	0.81909	0.23961	1.22818	Chromosome
152892	0.86812	0.24073	1.24188	Chromosome
152895	0.96935	0.24699	1.32189	Chromosome
152986	1.04050	0.68539	1.43146	Chromosome
153024	1.06696	0.81948	1.47834	Chromosome
153217	1.06696	0.81948	1.47834	Chromosome
153333	1.06696	0.81948	1.47834	Chromosome
153429	1.06696	0.81948	1.47834	Chromosome
153734	1.06696	0.81948	1.47834	Chromosome
153817	1.06709	0.81948	1.47834	Chromosome
153889	1.06870	0.82019	1.50368	Chromosome
153914	1.06870	0.82019	1.50368	Chromosome
153962	1.06870	0.82019	1.50368	Chromosome
153972	1.06946	0.82021	1.50999	Chromosome
154049	1.07052	0.82226	1.52064	Chromosome
154203	1.07094	0.82226	1.52463	Chromosome
154328	0.00004	0.00001	0.00014	Chromosome
154339	0.00004	0.00001	0.00014	Chromosome
154369	0.00004	0.00001	0.00014	Chromosome
154376	0.00004	0.00001	0.00014	Chromosome
154379	0.00004	0.00001	0.00014	Chromosome
154433	0.00004	0.00001	0.00014	Chromosome
154436	0.00004	0.00001	0.00014	Chromosome
154474	0.00004	0.00001	0.00014	Chromosome
154481	0.00004	0.00001	0.00014	Chromosome
154559	0.00004	0.00001	0.00014	Chromosome
154598	0.00004	0.00001	0.00014	Chromosome
154691	0.00004	0.00001	0.00014	Chromosome
154736	0.00004	0.00001	0.00014	Chromosome
154753	0.00004	0.00001	0.00014	Chromosome
154841	0.00004	0.00001	0.00014	Chromosome
154847	0.00004	0.00001	0.00014	Chromosome
154883	0.00004	0.00001	0.00014	Chromosome
154976	0.00004	0.00001	0.00014	Chromosome
154977	0.00004	0.00001	0.00014	Chromosome
155021	0.00004	0.00001	0.00014	Chromosome
155045	0.00004	0.00001	0.00014	Chromosome
155048	0.00004	0.00001	0.00014	Chromosome
155051	0.00004	0.00001	0.00014	Chromosome
155056	0.00004	0.00001	0.00014	Chromosome
155060	0.00004	0.00001	0.00014	Chromosome
155087	0.00004	0.00001	0.00014	Chromosome
155120	0.00004	0.00001	0.00014	Chromosome
155181	0.00004	0.00001	0.00014	Chromosome
155183	0.00004	0.00001	0.00014	Chromosome
155186	0.00004	0.00001	0.00014	Chromosome
155192	0.00004	0.00001	0.00014	Chromosome
155198	0.00004	0.00001	0.00014	Chromosome
155216	0.00004	0.00001	0.00014	Chromosome
155236	0.00004	0.00001	0.00014	Chromosome
155258	0.00004	0.00001	0.00014	Chromosome
155276	0.00004	0.00001	0.00014	Chromosome
155327	0.00004	0.00001	0.00014	Chromosome
155414	0.00004	0.00001	0.00014	Chromosome
155447	0.00004	0.00001	0.00014	Chromosome
155453	0.00004	0.00001	0.00014	Chromosome
155514	0.00004	0.00001	0.00014	Chromosome
155534	0.00004	0.00001	0.00014	Chromosome
155549	0.00004	0.00001	0.00014	Chromosome
155582	0.00004	0.00001	0.00014	Chromosome
155594	0.00004	0.00001	0.00014	Chromosome
155600	0.00004	0.00001	0.00014	Chromosome
155608	0.00004	0.00001	0.00014	Chromosome
155609	0.00004	0.00001	0.00014	Chromosome
155642	0.00004	0.00001	0.00014	Chromosome
155644	0.00004	0.00001	0.00014	Chromosome
155657	0.00004	0.00001	0.00014	Chromosome
155705	0.00004	0.00001	0.00014	Chromosome
155719	0.00004	0.00001	0.00014	Chromosome
155747	0.00004	0.00001	0.00014	Chromosome
155753	0.00004	0.00001	0.00014	Chromosome
155768	0.00004	0.00001	0.00014	Chromosome
155771	0.00004	0.00001	0.00014	Chromosome
155801	0.00004	0.00001	0.00014	Chromosome
155804	0.00004	0.00001	0.00014	Chromosome
155842	0.00004	0.00001	0.00014	Chromosome
155843	0.00004	0.00001	0.00014	Chromosome
155864	0.00004	0.00001	0.00014	Chromosome
155888	0.00004	0.00001	0.00014	Chromosome
155900	0.00004	0.00001	0.00014	Chromosome
155908	0.00004	0.00001	0.00014	Chromosome
155990	0.00004	0.00001	0.00014	Chromosome
156041	0.00004	0.00001	0.00014	Chromosome
156047	0.00004	0.00001	0.00014	Chromosome
156074	0.00004	0.00001	0.00014	Chromosome
156089	0.00004	0.00001	0.00014	Chromosome
156092	0.00004	0.00001	0.00014	Chromosome
156098	0.00004	0.00001	0.00014	Chromosome
156161	0.00004	0.00001	0.00014	Chromosome
156203	0.00004	0.00001	0.00014	Chromosome
156216	0.00004	0.00001	0.00014	Chromosome
156227	0.00004	0.00001	0.00014	Chromosome
156231	0.00004	0.00001	0.00014	Chromosome
156266	0.00004	0.00001	0.00014	Chromosome
156287	0.00004	0.00001	0.00014	Chromosome
156290	0.00004	0.00001	0.00014	Chromosome
156293	0.00004	0.00001	0.00014	Chromosome
156332	0.00004	0.00001	0.00014	Chromosome
156374	0.00004	0.00001	0.00014	Chromosome
156378	0.00004	0.00001	0.00014	Chromosome
156448	0.00004	0.00001	0.00014	Chromosome
156453	0.00004	0.00001	0.00014	Chromosome
156481	0.00004	0.00001	0.00014	Chromosome
156483	0.00004	0.00001	0.00014	Chromosome
156485	0.00004	0.00001	0.00014	Chromosome
156487	0.00004	0.00001	0.00014	Chromosome
156495	0.00004	0.00001	0.00014	Chromosome
156497	0.00004	0.00001	0.00014	Chromosome
156551	0.00004	0.00001	0.00014	Chromosome
156569	0.00004	0.00001	0.00014	Chromosome
156572	0.00004	0.00001	0.00014	Chromosome
156597	0.00004	0.00001	0.00014	Chromosome
156600	0.00004	0.00001	0.00014	Chromosome
156602	0.00004	0.00001	0.00014	Chromosome
156629	0.00004	0.00001	0.00014	Chromosome
156644	0.00004	0.00001	0.00014	Chromosome
156648	0.00004	0.00001	0.00014	Chromosome
156662	0.00004	0.00001	0.00014	Chromosome
156683	0.00004	0.00001	0.00014	Chromosome
156692	0.00004	0.00001	0.00014	Chromosome
156797	0.00004	0.00001	0.00014	Chromosome
156801	0.00004	0.00001	0.00014	Chromosome
156812	0.00004	0.00001	0.00014	Chromosome
156831	0.00004	0.00001	0.00014	Chromosome
156834	0.00004	0.00001	0.00014	Chromosome
156846	0.00004	0.00001	0.00014	Chromosome
156857	0.00004	0.00001	0.00014	Chromosome
156866	0.00004	0.00001	0.00014	Chromosome
156881	0.00004	0.00001	0.00014	Chromosome
156926	0.00004	0.00001	0.00014	Chromosome
156949	0.00004	0.00001	0.00014	Chromosome
156968	0.00004	0.00001	0.00014	Chromosome
156974	0.00004	0.00001	0.00014	Chromosome
156977	0.00004	0.00001	0.00014	Chromosome
156989	0.00004	0.00001	0.00014	Chromosome
156995	0.00004	0.00001	0.00014	Chromosome
157043	0.00004	0.00001	0.00014	Chromosome
157044	0.00004	0.00001	0.00014	Chromosome
157058	0.00004	0.00001	0.00014	Chromosome
157082	0.00004	0.00001	0.00014	Chromosome
157091	0.00004	0.00001	0.00014	Chromosome
157092	0.00004	0.00001	0.00014	Chromosome
157107	0.00004	0.00001	0.00014	Chromosome
157109	0.00004	0.00001	0.00014	Chromosome
157121	0.00004	0.00001	0.00014	Chromosome
157127	0.00004	0.00001	0.00014	Chromosome
157139	0.00004	0.00001	0.00014	Chromosome
157157	0.00004	0.00001	0.00014	Chromosome
157183	0.00004	0.00001	0.00014	Chromosome
157187	0.00004	0.00001	0.00014	Chromosome
157204	0.00004	0.00001	0.00014	Chromosome
157208	0.00004	0.00001	0.00014	Chromosome
157446	0.00004	0.00001	0.00014	Chromosome
157475	0.00004	0.00001	0.00014	Chromosome
157489	0.00004	0.00001	0.00014	Chromosome
157490	0.00004	0.00001	0.00014	Chromosome
157502	0.00004	0.00001	0.00014	Chromosome
157505	1.60455	0.00001	4.19907	Chromosome
157581	2.42485	0.00003	4.79443	Chromosome
157643	2.56081	1.30913	4.83897	Chromosome
157802	2.57949	1.35043	4.84276	Chromosome
157858	2.58482	1.36582	4.84276	Chromosome
158036	2.58482	1.36582	4.84276	Chromosome
158563	2.58482	1.36582	4.84276	Chromosome
158623	2.58482	1.36582	4.84276	Chromosome
158655	2.58482	1.36582	4.84276	Chromosome
158666	2.58482	1.36582	4.84276	Chromosome
158675	2.58361	1.36511	4.84276	Chromosome
158681	2.46058	0.46438	4.76110	Chromosome
158702	1.86415	0.40363	3.96715	Chromosome
158728	1.43660	0.39856	3.53502	Chromosome
158748	1.12822	0.39482	3.16060	Chromosome
158766	0.77634	0.38874	2.71439	Chromosome
158860	0.52399	0.38656	1.72531	Chromosome
158870	0.46230	0.38598	0.51910	Chromosome
158993	0.45318	0.38442	0.51545	Chromosome
158997	0.45198	0.38442	0.51487	Chromosome
158999	0.45165	0.38442	0.51463	Chromosome
159018	0.45165	0.38442	0.51463	Chromosome
159069	0.45169	0.38523	0.51463	Chromosome
159237	0.45169	0.38523	0.51463	Chromosome
159328	0.45169	0.38523	0.51463	Chromosome
159338	0.45169	0.38523	0.51463	Chromosome
159475	0.45169	0.38523	0.51463	Chromosome
159491	0.45169	0.38523	0.51463	Chromosome
159528	0.45169	0.38523	0.51463	Chromosome
159554	0.45169	0.38523	0.51463	Chromosome
159559	0.45169	0.38523	0.51463	Chromosome
159567	0.45169	0.38523	0.51463	Chromosome
159848	0.45169	0.38523	0.51463	Chromosome
159878	0.45169	0.38523	0.51463	Chromosome
159895	0.45169	0.38523	0.51463	Chromosome
159904	0.45169	0.38523	0.51463	Chromosome
160111	0.45169	0.38523	0.51463	Chromosome
160218	0.45169	0.38523	0.51463	Chromosome
160449	0.45169	0.38523	0.51463	Chromosome
160677	0.45169	0.38523	0.51463	Chromosome
160710	0.45172	0.38523	0.51463	Chromosome
160785	0.45172	0.38523	0.51463	Chromosome
160839	0.45172	0.38523	0.51463	Chromosome
160853	0.45172	0.38523	0.51463	Chromosome
161044	0.45172	0.38523	0.51463	Chromosome
161051	0.45172	0.38523	0.51463	Chromosome
161061	0.45172	0.38523	0.51463	Chromosome
161122	0.45172	0.38523	0.51463	Chromosome
161177	0.45172	0.38523	0.51463	Chromosome
161314	0.45172	0.38523	0.51463	Chromosome
161437	0.45172	0.38523	0.51463	Chromosome
161647	0.45172	0.38523	0.51463	Chromosome
161791	0.45172	0.38523	0.51463	Chromosome
161944	0.45172	0.38523	0.51463	Chromosome
161962	0.45172	0.38523	0.51463	Chromosome
162223	0.45172	0.38523	0.51463	Chromosome
162241	0.45172	0.38523	0.51463	Chromosome
162277	0.45172	0.38523	0.51463	Chromosome
162283	0.45172	0.38523	0.51463	Chromosome
162367	0.45172	0.38523	0.51463	Chromosome
162430	0.45176	0.38523	0.51463	Chromosome
162518	0.45176	0.38523	0.51463	Chromosome
162550	0.45176	0.38523	0.51463	Chromosome
162553	0.45176	0.38523	0.51463	Chromosome
162667	0.45176	0.38523	0.51463	Chromosome
163032	0.45176	0.38523	0.51463	Chromosome
163087	0.45176	0.38523	0.51463	Chromosome
163135	0.45176	0.38523	0.51463	Chromosome
163142	0.45176	0.38523	0.51463	Chromosome
163150	0.45176	0.38523	0.51463	Chromosome
163157	0.45194	0.38656	0.51487	Chromosome
163309	0.45202	0.38656	0.51504	Chromosome
163336	0.45202	0.38656	0.51504	Chromosome
